close,hi1,lo1,hi2,lo2,hi3,lo3,rg,flr,clg,rg_ch,rolling_max,rolling_min,trading_range,trading_range_lo_band,trading_range_hi_band,band_24,band_76,tr_signal
2918.13,,2918.13,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2940.44,2940.44,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2938.93,,2938.93,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2944.37,,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2946.09,,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2950.8,,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2955.17,,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2956.22,,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2959.82,2959.82,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2951.99,,2951.99,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2961.16,,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2964.92,2964.92,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2957.06,,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2950.55,,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2950.03,,2950.03,,2950.03,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2966.47,,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2987.59,,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2990.91,2990.91,,,,,,1.0,,,2774.1,3016.22,2526.26,489.9599999999996,2825.1356,2722.244,2643.8504000000003,2898.6295999999998,4
2989.45,,2989.45,,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2993.89,2993.89,,,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2976.0,,2976.0,,2976.0,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2993.09,,,,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2994.98,2994.98,,2994.98,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2990.56,,2990.56,,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2993.23,2993.23,,,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2966.69,,,,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2960.49,,2960.49,,2960.49,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2973.38,,,,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2976.81,2976.81,,,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
2974.94,,2974.94,,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
3001.84,,,,,,,1.0,,,2774.1,3016.22,2774.1,242.1199999999999,2921.7932,2870.948,2832.2088,2958.1112,4
3038.61,,,,,,,1.0,,,2774.1,3038.61,2774.1,264.5100000000002,2935.4511,2879.904,2837.5824,2975.1276000000003,4
3054.4,3054.4,,3054.4,,,,1.0,,,2774.1,3054.4,2774.1,280.3000000000002,2945.083,2886.22,2841.372,2987.128,4
3041.29,,,,,,,1.0,,,2774.1,3054.4,2774.1,280.3000000000002,2945.083,2886.22,2841.372,2987.128,4
3024.55,,3024.55,,,,,1.0,,,2774.1,3054.4,2774.1,280.3000000000002,2945.083,2886.22,2841.372,2987.128,4
3045.69,3045.69,,,,,,1.0,,,2774.1,3054.4,2774.1,280.3000000000002,2945.083,2886.22,2841.372,2987.128,4
3040.34,,3040.34,,,,,1.0,,,2774.1,3054.4,2774.1,280.3000000000002,2945.083,2886.22,2841.372,2987.128,4
3045.53,,,,,,,1.0,,,2774.1,3054.4,2774.1,280.3000000000002,2945.083,2886.22,2841.372,2987.128,4
3067.36,3067.36,,3067.36,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3052.17,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3051.66,,3051.66,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3057.16,3057.16,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3030.16,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3012.9,,3012.9,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3025.94,3025.94,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3008.86,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
2990.23,,2990.23,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
3001.4,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3004.96,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3011.69,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3014.76,3014.76,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3014.53,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
2993.97,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2977.62,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2975.11,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2952.29,,2952.29,,2952.29,,2952.29,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,2
2968.93,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2974.53,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2985.29,2985.29,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2977.02,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2973.9,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2972.67,,2972.67,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2973.79,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2980.66,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
2999.99,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3051.74,3051.74,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
2977.39,,2977.39,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,3
3039.37,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3047.79,,,,,,,1.0,,,2774.1,3067.36,2774.1,293.2600000000002,2952.9886,2891.404,2844.4824,2996.9776,4
3096.82,3096.82,,,,,,1.0,,,2774.1,3096.82,2774.1,322.72000000000025,2970.9592000000002,2903.188,2851.5528,3019.3672,4
3065.84,,,,,,,1.0,,,2774.1,3096.82,2774.1,322.72000000000025,2970.9592000000002,2903.188,2851.5528,3019.3672,4
3041.58,,,,,,,1.0,,,2774.1,3096.82,2774.1,322.72000000000025,2970.9592000000002,2903.188,2851.5528,3019.3672,4
3041.39,,3041.39,,,,,1.0,,,2774.1,3096.82,2774.1,322.72000000000025,2970.9592000000002,2903.188,2851.5528,3019.3672,4
3081.12,,,,,,,1.0,,,2774.1,3096.82,2774.1,322.72000000000025,2970.9592000000002,2903.188,2851.5528,3019.3672,4
3094.43,,,,,,,1.0,,,2774.1,3096.82,2774.1,322.72000000000025,2970.9592000000002,2903.188,2851.5528,3019.3672,4
3138.01,,,,,,,1.0,,,2774.1,3138.01,2774.1,363.9100000000003,2996.0851000000002,2919.664,2861.4384,3050.6716,4
3143.4,3143.4,,,,,,1.0,,,2774.1,3143.4,2774.1,369.3000000000002,2999.373,2921.82,2862.732,3054.768,4
3140.64,,,,,,,1.0,,,2774.1,3143.4,2774.1,369.3000000000002,2999.373,2921.82,2862.732,3054.768,4
3116.19,,,,,,,1.0,,,2774.1,3143.4,2774.1,369.3000000000002,2999.373,2921.82,2862.732,3054.768,4
3116.08,,3116.08,,,,,1.0,,,2774.1,3143.4,2774.1,369.3000000000002,2999.373,2921.82,2862.732,3054.768,4
3129.07,,,,,,,1.0,,,2774.1,3143.4,2774.1,369.3000000000002,2999.373,2921.82,2862.732,3054.768,4
3143.06,,,,,,,1.0,,,2774.1,3143.4,2774.1,369.3000000000002,2999.373,2921.82,2862.732,3054.768,4
3165.05,3165.05,,,,,,1.0,,,2774.1,3165.05,2774.1,390.9500000000003,3012.5795000000003,2930.48,2867.928,3071.222,4
3162.82,,3162.82,,,,,1.0,,,2774.1,3165.05,2774.1,390.9500000000003,3012.5795000000003,2930.48,2867.928,3071.222,4
3165.25,3165.25,,,,,,1.0,,,2774.1,3165.25,2774.1,391.1500000000001,3012.7015,2930.56,2867.976,3071.374,4
3162.96,,,,,,,1.0,,,2774.1,3165.25,2774.1,391.1500000000001,3012.7015,2930.56,2867.976,3071.374,4
3145.12,,3145.12,,3145.12,,,1.0,,,2774.1,3165.25,2774.1,391.1500000000001,3012.7015,2930.56,2867.976,3071.374,4
3151.22,,,,,,,1.0,,,2774.1,3165.25,2774.1,391.1500000000001,3012.7015,2930.56,2867.976,3071.374,4
3166.2,,,,,,,1.0,,,2774.1,3166.2,2774.1,392.0999999999999,3013.281,2930.94,2868.2039999999997,3072.096,4
3196.71,,,,,,,1.0,,,2774.1,3196.71,2774.1,422.6100000000001,3031.8921,2943.144,2875.5263999999997,3095.2836,4
3253.28,3253.28,,,,,,1.0,,,2774.1,3253.28,2774.1,479.1800000000003,3066.3998,2965.772,2889.1032,3138.2768,4
3246.18,,3246.18,,,,,1.0,,,2774.1,3253.28,2774.1,479.1800000000003,3066.3998,2965.772,2889.1032,3138.2768,4
3287.49,,,,,,,1.0,,,2774.1,3287.49,2774.1,513.3899999999999,3087.2679,2979.4559999999997,2897.3136,3164.2763999999997,4
3319.56,,,,,,,1.0,,,2774.1,3319.56,2774.1,545.46,3106.8306,2992.284,2905.0104,3188.6495999999997,4
3338.63,,,,,,,1.0,,,2774.1,3338.63,2774.1,564.5300000000002,3118.4633,2999.912,2909.5872,3203.1428,4
3385.07,3385.07,,3385.07,,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3381.94,,,,,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3375.75,,,,,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3364.59,,3364.59,,,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3373.12,,,,,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3378.75,3378.75,,,,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3339.95,,3339.95,,,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3350.68,3350.68,,,,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3331.82,,3331.82,,3331.82,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3352.34,,,,,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3376.08,,,,,,,1.0,,,2774.1,3385.07,2774.1,610.9700000000003,3146.7917,3018.488,2920.7327999999998,3238.4372000000003,4
3442.91,,,,,,,1.0,,,2774.1,3442.91,2774.1,668.81,3182.0741,3041.624,2934.6144,3282.3956,4
3449.79,,,,,,,1.0,,,2774.1,3449.79,2774.1,675.69,3186.2709,3044.3759999999997,2936.2655999999997,3287.6243999999997,4
3450.36,,,,,,,1.0,,,2774.1,3450.36,2774.1,676.2600000000002,3186.6186,3044.604,2936.4024,3288.0576,4
3467.64,3467.64,,3467.64,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3459.55,,,,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3434.96,,,,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3427.21,,,,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3401.86,,3401.86,,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3428.36,3428.36,,,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3422.33,,,,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3395.58,,3395.58,,3395.58,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3425.95,,,,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3429.03,3429.03,,,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3414.74,,3414.74,,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3422.45,,,,,,,1.0,,,2774.1,3467.64,2774.1,693.54,3197.1594,3051.516,2940.5496,3301.1904,4
3470.3,3470.3,,,,,,1.0,,,2774.1,3470.3,2774.1,696.2000000000003,3198.782,3052.58,2941.188,3303.212,4
3468.94,,3468.94,,,,,1.0,,,2774.1,3470.3,2774.1,696.2000000000003,3198.782,3052.58,2941.188,3303.212,4
3479.77,,,,,,,1.0,,,2774.1,3479.77,2774.1,705.6700000000001,3204.5587,3056.368,2943.4608,3310.4092,4
3541.28,,,,,,,1.0,,,2774.1,3541.28,2774.1,767.1800000000003,3242.0798,3080.972,2958.2232,3357.1568,4
3618.1,,,,,,,1.0,,,2774.1,3618.1,2774.1,844.0,3288.94,3111.7,2976.66,3415.54,4
3626.75,3626.75,,,,,,1.0,,,2774.1,3626.75,2774.1,852.6500000000001,3294.2165,3115.16,2978.736,3422.114,4
3599.4,,3599.4,,,,,1.0,,,2774.1,3626.75,2774.1,852.6500000000001,3294.2165,3115.16,2978.736,3422.114,4
3622.36,,,,,,,1.0,,,2774.1,3626.75,2774.1,852.6500000000001,3294.2165,3115.16,2978.736,3422.114,4
3673.48,3673.48,,3673.48,,3673.48,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3653.81,,,,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3607.63,,,,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3606.01,,3606.01,,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3622.96,3622.96,,,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3619.59,,,,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3612.33,,3612.33,,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3639.91,,,,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3642.09,3642.09,,3642.09,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3587.22,,,,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3565.27,,3565.27,,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3575.69,,,,,,,1.0,,,2774.1,3673.48,2774.1,899.3800000000001,3322.7218,3133.852,2989.9512,3457.6288,4
3601.97,3601.97,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3574.96,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3554.53,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3519.54,,3519.54,,3519.54,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3556.41,3556.41,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3541.06,,3541.06,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3549.67,3549.67,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3525.33,,3525.33,,3525.33,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3548.8,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3572.86,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3595.93,3595.93,,3595.93,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3592.64,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3588.31,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3574.05,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3573.9,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3556.3,,3556.3,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3560.34,3560.34,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3559.71,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3554.91,,3554.91,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3563.74,3563.74,,3563.74,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3560.63,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3533.72,,3533.72,,3533.72,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3554.1,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3561.57,3561.57,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3544.97,,3544.97,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3554.73,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3580.13,3580.13,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3565.76,,3565.76,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3573.39,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3579.07,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3594.3,3594.3,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3593.39,,3593.39,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3607.13,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3618.01,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3659.94,3659.94,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3656.58,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3649.34,,3649.34,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3654.84,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3670.67,,,,,,,1.0,,,2774.1,3673.48,2917.04,756.44,3378.4683999999997,3219.616,3098.5856,3491.9344,4
3713.71,3713.71,,,,,,1.0,,,2774.1,3713.71,2917.04,796.6700000000001,3403.0087,3235.708,3108.2408,3522.5092,4
3708.88,,,,,,,1.0,,,2774.1,3713.71,2917.04,796.6700000000001,3403.0087,3235.708,3108.2408,3522.5092,4
3701.67,,3701.67,,,,,1.0,,,2774.1,3713.71,2917.04,796.6700000000001,3403.0087,3235.708,3108.2408,3522.5092,4
3757.68,3757.68,,,,,,1.0,,,2774.1,3757.68,2917.04,840.6399999999999,3429.8304,3253.296,3118.7936,3555.9264,4
3748.55,,3748.55,,,,,1.0,,,2774.1,3757.68,2917.04,840.6399999999999,3429.8304,3253.296,3118.7936,3555.9264,4
3750.18,,,,,,,1.0,,,2774.1,3757.68,2917.04,840.6399999999999,3429.8304,3253.296,3118.7936,3555.9264,4
3769.08,,,,,,,1.0,,,2774.1,3769.08,2917.04,852.04,3436.7844,3257.8559999999998,3121.5296,3564.5904,4
3770.49,,,,,,,1.0,,,2774.1,,,,,,,,0
